Year,Month,Album Title,Artist Name,Genre,Date,Distribution,Rating,Music Count
2017,8,The Red Summer - Summer Mini Album,Red Velvet (레드벨벳),댄스,2017.07.09,(주)아이리버,8.1,5
2017,8,/// (너 먹구름 비),헤이즈(Heize),랩/힙합,2017.06.26,(주)지니뮤직,7.7,5
2017,8,THE WAR - The 4th Album,EXO,댄스,2017.07.18,(주)아이리버,7.6,18
2017,9,TELEVISION,지코(ZICO),랩/힙합,2017.07.12,(주)지니뮤직,7.2,6
2017,9,여자친구 The 5th Mini Album Repackage 'RAINBOW',여자친구(GFRIEND),댄스,2017.09.13,로엔엔터테인먼트,8.7,10
2017,9,쇼미더머니 6 Episode 4,Various Artists,랩/힙합,2017.08.26,(주)지니뮤직,7.2,6
2017,9,분노의 질주 : 더 세븐 (Fast & Furious 7) OST,Various Artists,영화음악,2015.03.17,Warner(Korea),9.3,16
2017,9,꽃갈피 둘,아이유(IU),포크,2017.09.22,로엔 엔터테인먼트,8.5,6
2017,9,세 단어,젝스키스,발라드,2016.10.07,YG PLUS,9,1
2017,9,쇼미더머니 6 Episode 2,Various Artists,랩/힙합,2017.08.12,(주)지니뮤직,5.8,2
2017,9,PRODUCE 101 - 나야 나 (PICK ME),PRODUCE 101,댄스,2017.03.09,(주)지니뮤직,6.1,1
2017,9,LOVE YOURSELF 承 'Her',방탄소년단,랩/힙합,2017.09.18,(주)아이리버,9,11
2017,9,3집 WHITE NIGHT,태양,알앤비/어반,2017.08.16,(주)지니뮤직,7.6,8
2017,9,24K Magic,Bruno Mars,팝,2016.11.18,워너뮤직코리아,9.1,9
2017,9,YOU NEVER WALK ALONE,방탄소년단,랩/힙합,2017.02.13,(주)아이리버,8.8,18
2017,9,Voicenotes,Charlie Puth,팝,2018.05.11,워너뮤직코리아,9.4,13
2017,9,Be Ordinary,황치열,발라드,2017.06.13,(주)엔에이치엔벅스,8.5,7
2017,9,FACE,뉴이스트(NU'EST),댄스,2012.03.15,로엔엔터테인먼트,9.1,3
2017,9,꽃갈피 둘,아이유(IU),포크,2017.09.22,로엔 엔터테인먼트,8.5,6
2017,9,5집 ANOTHER LIGHT,젝스키스,발라드,2017.09.21,(주)지니뮤직,8.5,9
2017,9,쇼미더머니 6 Episode 3,Various Artists,랩/힙합,2017.08.19,(주)지니뮤직,7.8,6
2017,9,SIGNAL,TWICE(트와이스),댄스,2017.05.15,(주)아이리버,6,6
2017,9,'Be One' - Buzz The 1st Mini Album,버즈,락,2017.07.28,(주)지니뮤직,9.2,5
2017,9,사랑이 잘,아이유(IU),알앤비/어반,2017.04.07,로엔 엔터테인먼트,7.9,1
2017,9,EVER,정세운,알앤비/어반,2017.08.31,로엔엔터테인먼트,9.2,6
2017,9,6집 Holiday Night - The 6th Album,소녀시대 (GIRLS' GENERATION),댄스,2017.08.04,(주)아이리버,8.2,10
2017,9,Purple,마마무(Mamamoo),"댄스,  알앤비/어반",2017.06.22,(주)지니뮤직,8.2,5
2017,9,OUR TWENTY FOR,WINNER,댄스,2017.08.04,(주)지니뮤직,8.6,2
2017,9,23,혁오(HYUKOH),락,2017.04.24,(주)지니뮤직,8.5,12
2017,9,3집 WHITE NIGHT,태양,알앤비/어반,2017.08.16,(주)지니뮤직,7.6,8
2017,9,마크툽 프로젝트 Vol. 3,마크툽(Maktub),"발라드,  알앤비/어반",2014.08.04,퍼플파인 엔터테인먼트,5.9,2
2017,9,쇼미더머니 6 Episode 3,Various Artists,랩/힙합,2017.08.19,(주)지니뮤직,7.8,6
2017,9,TWICEcoaster : LANE 2,TWICE(트와이스),댄스,2017.02.20,(주)아이리버,7.6,13
2017,9,1X1=1(TO BE ONE),Wanna One(워너원),댄스,2017.08.07,(주)지니뮤직,8.7,7
2017,9,5집 ANOTHER LIGHT,젝스키스,발라드,2017.09.21,(주)지니뮤직,8.5,9
2017,9,SQUARE TWO,BLACKPINK,댄스,2016.11.01,YG PLUS,7.5,3
2017,9,4집 Palette,아이유(IU),"발라드,  알앤비/어반",2017.04.21,로엔엔터테인먼트,8.4,10
2017,9,쇼미더머니 6 Episode 5,Various Artists,랩/힙합,2017.09.02,(주)지니뮤직,6.9,6
2017,9,Full Album RED PLANET [Hidden Track],볼빨간사춘기,포크,2016.12.21,(주)엔에이치엔벅스,8.2,1
2017,9,쇼미더머니 6 Episode 3,Various Artists,랩/힙합,2017.08.19,(주)지니뮤직,7.8,6
2017,9,Full Album RED PLANET,볼빨간사춘기,포크,2016.08.29,(주)엔에이치엔벅스,8.8,11
2017,9,Pink UP,에이핑크(Apink),"발라드,  댄스",2017.06.26,로엔 엔터테인먼트,8.2,7
2017,9,2집 사춘기 하 (思春記 下),악동뮤지션,"발라드,  락,  포크",2017.01.03,(주)지니뮤직,9.2,8
2017,9,도깨비 OST Part 4,크러쉬(CRUSH),드라마음악,2016.12.17,(주)지니뮤직,8.4,2
2017,9,또 오해영 OST Part 5,정승환,드라마음악,2016.05.31,(주)지니뮤직,8.5,2
2017,9,Memories...Do Not Open,The Chainsmokers,댄스,2017.04.07,소니뮤직,8.3,12
2017,9,Hands on Me,청하,댄스,2017.06.07,(주)지니뮤직,8.3,5
2017,9,WINE,SURAN(수란),알앤비/어반,2017.04.27,로엔엔터테인먼트,7.6,2
2017,9,2nd Mini Album Whisper,빅스LR,댄스,2017.08.28,(주)지니뮤직,8.8,6
2017,9,4집 4.0,10cm,"포크,  인디뮤직",2017.09.01,로엔엔터테인먼트,8,9
2017,9,8집 PSY 8th 4X2=8,싸이 (PSY),"발라드,  댄스",2017.05.10,(주)지니뮤직,7.6,10
2017,9,Following,현아,댄스,2017.08.29,로엔 엔터테인먼트,7.7,5
2017,9,THE 20TH ANNIVERSARY,젝스키스,발라드,2017.04.28,(주)지니뮤직,8.1,11
2017,9,1X1=1(TO BE ONE),Wanna One(워너원),댄스,2017.08.07,(주)지니뮤직,8.7,7
2017,9,Q is.,뉴이스트(NU'EST),댄스,2016.02.17,로엔엔터테인먼트,9.6,5
2017,9,여자친구 The 5th Mini Album 'PARALLEL',여자친구(GFRIEND),댄스,2017.08.01,로엔엔터테인먼트,8.6,8
2017,9,SUMMER EPISODE,악동뮤지션,"댄스,  일렉트로니카",2017.07.20,(주)지니뮤직,8.9,2
2017,9,쇼미더머니 6 Episode 1,Various Artists,랩/힙합,2017.08.05,(주)지니뮤직,6.5,4
2017,9,LOVE YOURSELF 承 'Her',방탄소년단,랩/힙합,2017.09.18,(주)아이리버,9,11
2017,9,쇼미더머니 6 Episode 4,Various Artists,랩/힙합,2017.08.26,(주)지니뮤직,7.2,6
2017,9,Q is.,뉴이스트(NU'EST),댄스,2016.02.17,로엔엔터테인먼트,9.6,5
2017,9,The 5th Mini Album 'CANVAS',뉴이스트(NU'EST),댄스,2016.08.29,로엔엔터테인먼트,9.5,5
2017,9,1X1=1(TO BE ONE),Wanna One(워너원),댄스,2017.08.07,(주)지니뮤직,8.7,7
2017,9,The Power of Music - The 4th Album Repackage,EXO,댄스,2017.09.05,(주)아이리버,7.7,24
2017,9,남이 될 수 있을까,볼빨간사춘기,포크,2017.06.13,로엔엔터테인먼트,7.4,1
2017,9,쇼미더머니 6 Episode 1,Various Artists,랩/힙합,2017.08.05,(주)지니뮤직,6.5,4
2017,9,THE WAR - The 4th Album,EXO,댄스,2017.07.18,(주)아이리버,7.6,18
2017,9,THE WAR - The 4th Album,EXO,댄스,2017.07.18,(주)아이리버,7.6,18
2017,9,THE WAR - The 4th Album,EXO,댄스,2017.07.18,(주)아이리버,7.6,18
2017,9,쇼미더머니 6 Episode 4,Various Artists,랩/힙합,2017.08.26,(주)지니뮤직,7.2,6
2017,9,THE WAR - The 4th Album,EXO,댄스,2017.07.18,(주)아이리버,7.6,18
2017,9,꽃갈피 둘,아이유(IU),포크,2017.09.22,로엔 엔터테인먼트,8.5,6
2017,9,The Red Summer - Summer Mini Album,Red Velvet (레드벨벳),댄스,2017.07.09,(주)아이리버,8.1,5
2017,9,NU'EST W '있다면',뉴이스트 W,발라드,2017.07.25,(주)지니뮤직,8.9,1
2017,9,1X1=1(TO BE ONE),Wanna One(워너원),댄스,2017.08.07,(주)지니뮤직,8.7,7
2017,9,THE WAR - The 4th Album,EXO,댄스,2017.07.18,(주)아이리버,7.6,18
2017,9,SUNMI SPECIAL EDITION '가시나',선미,댄스,2017.08.22,로엔엔터테인먼트,7.4,1
2017,9,OUR TWENTY FOR,WINNER,댄스,2017.08.04,(주)지니뮤직,8.6,2
2017,9,FATE NUMBER FOR,WINNER,"발라드,  댄스",2017.04.04,(주)지니뮤직,9.2,2
2017,9,0M,박원,발라드,2017.07.27,로엔 엔터테인먼트,7.8,4
2017,9,도깨비 OST Part 9,에일리,드라마음악,2017.01.07,(주)지니뮤직,8.6,2
2017,9,군주 - 가면의 주인 OST Part 2,볼빨간사춘기,드라마음악,2017.05.17,다날 엔터테인먼트,7.1,2
2017,9,TELEVISION,지코(ZICO),랩/힙합,2017.07.12,(주)지니뮤직,7.2,6
2017,9,THE 20TH ANNIVERSARY,젝스키스,발라드,2017.04.28,(주)지니뮤직,8.1,11
2017,9,÷ (Deluxe),Ed Sheeran,팝,2017.03.03,워너뮤직코리아,8.5,16
2017,9,권지용,G-DRAGON,랩/힙합,2017.06.08,지니뮤직,7.6,5
2017,9,The Power of Music - The 4th Album Repackage,EXO,댄스,2017.09.05,(주)아이리버,7.7,24
2017,9,4집 Palette,아이유(IU),"발라드,  알앤비/어반",2017.04.21,로엔엔터테인먼트,8.4,10
2017,9,/// (너 먹구름 비),헤이즈(Heize),랩/힙합,2017.06.26,(주)지니뮤직,7.7,5
2017,9,The 5th Mini Album 'CANVAS',뉴이스트(NU'EST),댄스,2016.08.29,로엔엔터테인먼트,9.5,5
2017,9,THE WAR - The 4th Album,EXO,댄스,2017.07.18,(주)아이리버,7.6,18
2017,9,THE WAR - The 4th Album,EXO,댄스,2017.07.18,(주)아이리버,7.6,18
2017,9,마지막처럼,BLACKPINK,댄스,2017.06.22,(주)지니뮤직,7.7,1
2017,9,여보세요,뉴이스트(NU'EST),댄스,2013.02.13,로엔엔터테인먼트,8.8,5
2017,9,THE WAR - The 4th Album,EXO,댄스,2017.07.18,(주)아이리버,7.6,18
2017,9,Be Ordinary,황치열,발라드,2017.06.13,(주)엔에이치엔벅스,8.5,7
2017,9,THE WAR - The 4th Album,EXO,댄스,2017.07.18,(주)아이리버,7.6,18
2017,9,The Power of Music - The 4th Album Repackage,EXO,댄스,2017.09.05,(주)아이리버,7.7,24
2017,9,/// (너 먹구름 비),헤이즈(Heize),랩/힙합,2017.06.26,(주)지니뮤직,7.7,5
2017,9,밤편지,아이유(IU),발라드,2017.03.24,로엔 엔터테인먼트,8.6,1
2017,9,시차 (We Are),우원재,랩/힙합,2017.09.04,(주)지니뮤직,8.8,1
2017,9,LISTEN 010 좋니,윤종신,발라드,2017.06.22,로엔 엔터테인먼트,8.6,2
2017,10,9집 WE'VE DONE SOMETHING WONDERFUL,에픽하이 (EPIK HIGH),랩/힙합,2017.10.23,(주)지니뮤직,8.4,11
2017,10,Full Album RED PLANET,볼빨간사춘기,포크,2016.08.29,(주)엔에이치엔벅스,8.8,11
2017,10,Your BGM Vol. 1,에릭남(Eric Nam),발라드,2017.09.29,로엔 엔터테인먼트,8.2,2
2017,10,CALLING YOU,하이라이트(Highlight),댄스,2017.05.29,로엔 엔터테인먼트,9.5,7
2017,10,/// (너 먹구름 비),헤이즈(Heize),랩/힙합,2017.06.26,(주)지니뮤직,7.7,5
2017,10,권지용,G-DRAGON,랩/힙합,2017.06.08,지니뮤직,7.6,5
2017,10,CELEBRATE,하이라이트(Highlight),댄스,2017.10.16,로엔 엔터테인먼트,9.5,6
2017,10,꽃갈피 둘,아이유(IU),포크,2017.09.22,로엔 엔터테인먼트,8.5,6
2017,10,CELEBRATE,하이라이트(Highlight),댄스,2017.10.16,로엔 엔터테인먼트,9.5,6
2017,10,남이 될 수 있을까,볼빨간사춘기,포크,2017.06.13,로엔엔터테인먼트,7.4,1
2017,10,마지막처럼,BLACKPINK,댄스,2017.06.22,(주)지니뮤직,7.7,1
2017,10,9집 WE'VE DONE SOMETHING WONDERFUL,에픽하이 (EPIK HIGH),랩/힙합,2017.10.23,(주)지니뮤직,8.4,11
2017,10,Be Ordinary,황치열,발라드,2017.06.13,(주)엔에이치엔벅스,8.5,7
2017,10,THE WAR - The 4th Album,EXO,댄스,2017.07.18,(주)아이리버,7.6,18
2017,10,THE WAR - The 4th Album,EXO,댄스,2017.07.18,(주)아이리버,7.6,18
2017,10,÷ (Deluxe),Ed Sheeran,팝,2017.03.03,워너뮤직코리아,8.5,16
2017,10,The Red Summer - Summer Mini Album,Red Velvet (레드벨벳),댄스,2017.07.09,(주)아이리버,8.1,5
2017,10,The Power of Music - The 4th Album Repackage,EXO,댄스,2017.09.05,(주)아이리버,7.7,24
2017,10,THE WAR - The 4th Album,EXO,댄스,2017.07.18,(주)아이리버,7.6,18
2017,10,The Power of Music - The 4th Album Repackage,EXO,댄스,2017.09.05,(주)아이리버,7.7,24
2017,10,MOVE - The 2nd Album,태민(TAEMIN),알앤비/어반,2017.10.16,(주)아이리버,9.3,9
2017,10,1X1=1(TO BE ONE),Wanna One(워너원),댄스,2017.08.07,(주)지니뮤직,8.7,7
2017,10,MOVE - The 2nd Album,태민(TAEMIN),알앤비/어반,2017.10.16,(주)아이리버,9.3,9
2017,10,Red Diary Page.1,볼빨간사춘기,포크,2017.09.28,로엔엔터테인먼트,8.4,6
2017,10,CELEBRATE,하이라이트(Highlight),댄스,2017.10.16,로엔 엔터테인먼트,9.5,6
2017,10,Voicenotes,Charlie Puth,팝,2018.05.11,워너뮤직코리아,9.4,13
2017,10,OUR TWENTY FOR,WINNER,댄스,2017.08.04,(주)지니뮤직,8.6,2
2017,10,군주 - 가면의 주인 OST Part 2,볼빨간사춘기,드라마음악,2017.05.17,다날 엔터테인먼트,7.1,2
2017,10,CELEBRATE,하이라이트(Highlight),댄스,2017.10.16,로엔 엔터테인먼트,9.5,6
2017,10,4집 Palette,아이유(IU),"발라드,  알앤비/어반",2017.04.21,로엔엔터테인먼트,8.4,10
2017,10,도깨비 OST Part 9,에일리,드라마음악,2017.01.07,(주)지니뮤직,8.6,2
2017,10,CELEBRATE,하이라이트(Highlight),댄스,2017.10.16,로엔 엔터테인먼트,9.5,6
2017,10,FANTASY,JBJ,"발라드,  댄스",2017.10.18,로엔엔터테인먼트,9.7,6
2017,10,FATE NUMBER FOR,WINNER,"발라드,  댄스",2017.04.04,(주)지니뮤직,9.2,2
2017,10,CAN YOU FEEL IT?,하이라이트(Highlight),댄스,2017.03.20,로엔 엔터테인먼트,9.2,6
2017,10,꽃갈피 둘,아이유(IU),포크,2017.09.22,로엔 엔터테인먼트,8.5,6
2017,10,LOVE YOURSELF 承 'Her',방탄소년단,랩/힙합,2017.09.18,(주)아이리버,9,11
2017,10,THE WAR - The 4th Album,EXO,댄스,2017.07.18,(주)아이리버,7.6,18
2017,10,0M,박원,발라드,2017.07.27,로엔 엔터테인먼트,7.8,4
2017,10,THE WAR - The 4th Album,EXO,댄스,2017.07.18,(주)아이리버,7.6,18
2017,10,LOVE YOURSELF 承 'Her',방탄소년단,랩/힙합,2017.09.18,(주)아이리버,9,11
2017,10,THE WAR - The 4th Album,EXO,댄스,2017.07.18,(주)아이리버,7.6,18
2017,10,2집 WINGS,방탄소년단,랩/힙합,2016.10.10,(주)아이리버,8.8,15
2017,10,MOVE - The 2nd Album,태민(TAEMIN),알앤비/어반,2017.10.16,(주)아이리버,9.3,9
2017,10,MOVE - The 2nd Album,태민(TAEMIN),알앤비/어반,2017.10.16,(주)아이리버,9.3,9
2017,10,THE WAR - The 4th Album,EXO,댄스,2017.07.18,(주)아이리버,7.6,18
2017,10,LOVE YOURSELF 承 'Her',방탄소년단,랩/힙합,2017.09.18,(주)아이리버,9,11
2017,10,MOVE - The 2nd Album,태민(TAEMIN),알앤비/어반,2017.10.16,(주)아이리버,9.3,9
2017,10,THE WAR - The 4th Album,EXO,댄스,2017.07.18,(주)아이리버,7.6,18
2017,10,9집 WE'VE DONE SOMETHING WONDERFUL,에픽하이 (EPIK HIGH),랩/힙합,2017.10.23,(주)지니뮤직,8.4,11
2017,10,MOVE - The 2nd Album,태민(TAEMIN),알앤비/어반,2017.10.16,(주)아이리버,9.3,9
2017,10,꽃갈피 둘,아이유(IU),포크,2017.09.22,로엔 엔터테인먼트,8.5,6
2017,10,Red Diary Page.1,볼빨간사춘기,포크,2017.09.28,로엔엔터테인먼트,8.4,6
2017,10,/// (너 먹구름 비),헤이즈(Heize),랩/힙합,2017.06.26,(주)지니뮤직,7.7,5
2017,10,LOVE YOURSELF 承 'Her',방탄소년단,랩/힙합,2017.09.18,(주)아이리버,9,11
2017,10,밤편지,아이유(IU),발라드,2017.03.24,로엔 엔터테인먼트,8.6,1
2017,10,YOU NEVER WALK ALONE,방탄소년단,랩/힙합,2017.02.13,(주)아이리버,8.8,18
2017,10,The Power of Music - The 4th Album Repackage,EXO,댄스,2017.09.05,(주)아이리버,7.7,24
2017,10,SUNMI SPECIAL EDITION '가시나',선미,댄스,2017.08.22,로엔엔터테인먼트,7.4,1
2017,10,THE WAR - The 4th Album,EXO,댄스,2017.07.18,(주)아이리버,7.6,18
2017,10,Red Diary Page.1,볼빨간사춘기,포크,2017.09.28,로엔엔터테인먼트,8.4,6
2017,10,시차 (We Are),우원재,랩/힙합,2017.09.04,(주)지니뮤직,8.8,1
2017,10,MOVE - The 2nd Album,태민(TAEMIN),알앤비/어반,2017.10.16,(주)아이리버,9.3,9
2017,10,"W, HERE",뉴이스트 W,"댄스,  발라드",2017.10.10,(주)지니뮤직,8.4,6
2017,10,5집 ANOTHER LIGHT,젝스키스,발라드,2017.09.21,(주)지니뮤직,8.5,9
2017,10,5집 ANOTHER LIGHT,젝스키스,발라드,2017.09.21,(주)지니뮤직,8.5,9
2017,10,THE 20TH ANNIVERSARY,젝스키스,발라드,2017.04.28,(주)지니뮤직,8.1,11
2017,10,5집 ANOTHER LIGHT,젝스키스,발라드,2017.09.21,(주)지니뮤직,8.5,9
2017,10,5집 ANOTHER LIGHT,젝스키스,발라드,2017.09.21,(주)지니뮤직,8.5,9
2017,10,LISTEN 010 좋니,윤종신,발라드,2017.06.22,로엔 엔터테인먼트,8.6,2
2017,10,여보세요,뉴이스트(NU'EST),댄스,2013.02.13,로엔엔터테인먼트,8.8,5
2017,10,LOVE YOURSELF 承 'Her',방탄소년단,랩/힙합,2017.09.18,(주)아이리버,9,11
2017,10,5집 ANOTHER LIGHT,젝스키스,발라드,2017.09.21,(주)지니뮤직,8.5,9
2017,10,"W, HERE",뉴이스트 W,"댄스,  발라드",2017.10.10,(주)지니뮤직,8.4,6
2017,10,LOVE YOURSELF 承 'Her',방탄소년단,랩/힙합,2017.09.18,(주)아이리버,9,11
2017,10,MOVE - The 2nd Album,태민(TAEMIN),알앤비/어반,2017.10.16,(주)아이리버,9.3,9
2017,10,MOVE - The 2nd Album,태민(TAEMIN),알앤비/어반,2017.10.16,(주)아이리버,9.3,9
2017,10,LOVE YOURSELF 承 'Her',방탄소년단,랩/힙합,2017.09.18,(주)아이리버,9,11
2017,10,CELEBRATE,하이라이트(Highlight),댄스,2017.10.16,로엔 엔터테인먼트,9.5,6
2017,10,Moonlight,멜로망스(Melomance),발라드,2017.07.10,로엔 엔터테인먼트,6.7,5
2017,10,꽃갈피 둘,아이유(IU),포크,2017.09.22,로엔 엔터테인먼트,8.5,6
2017,10,LOVE YOURSELF 承 'Her',방탄소년단,랩/힙합,2017.09.18,(주)아이리버,9,11
2017,10,9집 WE'VE DONE SOMETHING WONDERFUL,에픽하이 (EPIK HIGH),랩/힙합,2017.10.23,(주)지니뮤직,8.4,11
2017,10,세 단어,젝스키스,발라드,2016.10.07,YG PLUS,9,1
2017,10,7 for 7,GOT7 (갓세븐),댄스,2017.10.10,(주)아이리버,9.5,7
2017,10,"W, HERE",뉴이스트 W,"댄스,  발라드",2017.10.10,(주)지니뮤직,8.4,6
2017,10,Brother Act.,비투비,발라드,2017.10.16,로엔 엔터테인먼트,9.3,13
2017,10,"W, HERE",뉴이스트 W,"댄스,  발라드",2017.10.10,(주)지니뮤직,8.4,6
2017,10,Red Diary Page.1,볼빨간사춘기,포크,2017.09.28,로엔엔터테인먼트,8.4,6
2017,10,"W, HERE",뉴이스트 W,"댄스,  발라드",2017.10.10,(주)지니뮤직,8.4,6
2017,10,꽃갈피 둘,아이유(IU),포크,2017.09.22,로엔 엔터테인먼트,8.5,6
2017,10,5집 ANOTHER LIGHT,젝스키스,발라드,2017.09.21,(주)지니뮤직,8.5,9
2017,10,THE 20TH ANNIVERSARY,젝스키스,발라드,2017.04.28,(주)지니뮤직,8.1,11
2017,10,5집 ANOTHER LIGHT,젝스키스,발라드,2017.09.21,(주)지니뮤직,8.5,9
2017,10,5집 ANOTHER LIGHT,젝스키스,발라드,2017.09.21,(주)지니뮤직,8.5,9
2017,10,"W, HERE",뉴이스트 W,"댄스,  발라드",2017.10.10,(주)지니뮤직,8.4,6
2017,10,NU'EST W '있다면',뉴이스트 W,발라드,2017.07.25,(주)지니뮤직,8.9,1
2017,10,Red Diary Page.1,볼빨간사춘기,포크,2017.09.28,로엔엔터테인먼트,8.4,6
2017,10,5집 ANOTHER LIGHT,젝스키스,발라드,2017.09.21,(주)지니뮤직,8.5,9
2017,11,CAN YOU FEEL IT?,하이라이트(Highlight),댄스,2017.03.20,로엔 엔터테인먼트,9.2,6
2017,11,1-1=0 (NOTHING WITHOUT YOU),Wanna One(워너원),"발라드,  댄스",2017.11.13,(주)지니뮤직,8.7,11
2017,11,THE WAR - The 4th Album,EXO,댄스,2017.07.18,(주)아이리버,7.6,18
2017,11,1X1=1(TO BE ONE),Wanna One(워너원),댄스,2017.08.07,(주)지니뮤직,8.7,7
2017,11,FANTASY,JBJ,"발라드,  댄스",2017.10.18,로엔엔터테인먼트,9.7,6
2017,11,꽃갈피 둘,아이유(IU),포크,2017.09.22,로엔 엔터테인먼트,8.5,6
2017,11,CALLING YOU,하이라이트(Highlight),댄스,2017.05.29,로엔 엔터테인먼트,9.5,7
2017,11,CAN YOU FEEL IT?,하이라이트(Highlight),댄스,2017.03.20,로엔 엔터테인먼트,9.2,6
2017,11,LOVE YOURSELF 承 'Her',방탄소년단,랩/힙합,2017.09.18,(주)아이리버,9,11
2017,11,THE WAR - The 4th Album,EXO,댄스,2017.07.18,(주)아이리버,7.6,18
2017,11,FANTASY,JBJ,"발라드,  댄스",2017.10.18,로엔엔터테인먼트,9.7,6
2017,11,LOVE YOURSELF 承 'Her',방탄소년단,랩/힙합,2017.09.18,(주)아이리버,9,11
2017,11,꽃갈피 둘,아이유(IU),포크,2017.09.22,로엔 엔터테인먼트,8.5,6
2017,11,도깨비 OST Part 9,에일리,드라마음악,2017.01.07,(주)지니뮤직,8.6,2
2017,11,CELEBRATE,하이라이트(Highlight),댄스,2017.10.16,로엔 엔터테인먼트,9.5,6
2017,11,그 사람을 아나요,임창정,발라드,2017.10.23,㈜인터파크,8.4,6
2017,11,CELEBRATE,하이라이트(Highlight),댄스,2017.10.16,로엔 엔터테인먼트,9.5,6
2017,11,FATE NUMBER FOR,WINNER,"발라드,  댄스",2017.04.04,(주)지니뮤직,9.2,2
2017,11,1-1=0 (NOTHING WITHOUT YOU),Wanna One(워너원),"발라드,  댄스",2017.11.13,(주)지니뮤직,8.7,11
2017,11,0M,박원,발라드,2017.07.27,로엔 엔터테인먼트,7.8,4
2017,11,/// (너 먹구름 비),헤이즈(Heize),랩/힙합,2017.06.26,(주)지니뮤직,7.7,5
2017,11,The Power of Music - The 4th Album Repackage,EXO,댄스,2017.09.05,(주)아이리버,7.7,24
2017,11,MOVE - The 2nd Album,태민(TAEMIN),알앤비/어반,2017.10.16,(주)아이리버,9.3,9
2017,11,FANTASY,JBJ,"발라드,  댄스",2017.10.18,로엔엔터테인먼트,9.7,6
2017,11,1-1=0 (NOTHING WITHOUT YOU),Wanna One(워너원),"발라드,  댄스",2017.11.13,(주)지니뮤직,8.7,11
2017,11,CAN YOU FEEL IT?,하이라이트(Highlight),댄스,2017.03.20,로엔 엔터테인먼트,9.2,6
2017,11,CAN YOU FEEL IT?,하이라이트(Highlight),댄스,2017.03.20,로엔 엔터테인먼트,9.2,6
2017,11,Full Moon,EXID,댄스,2017.11.07,소니뮤직,8.2,6
2017,11,CELEBRATE,하이라이트(Highlight),댄스,2017.10.16,로엔 엔터테인먼트,9.5,6
2017,11,THE WAR - The 4th Album,EXO,댄스,2017.07.18,(주)아이리버,7.6,18
2017,11,8집 PLAY - The 8th Album,SUPER JUNIOR (슈퍼주니어),댄스,2017.11.06,(주)아이리버,8.8,10
2017,11,Red Pill Blues (Deluxe Edition),Maroon 5,"팝,  얼터너티브 락",2017.11.03,유니버설뮤직,6.9,21
2017,11,Thirsty (OFF-SICK Concert Ver.) - SM STATION,태민(TAEMIN),알앤비/어반,2017.11.10,(주)아이리버,8.4,2
2017,11,남이 될 수 있을까,볼빨간사춘기,포크,2017.06.13,로엔엔터테인먼트,7.4,1
2017,11,FANTASY,JBJ,"발라드,  댄스",2017.10.18,로엔엔터테인먼트,9.7,6
2017,11,2집 WINGS,방탄소년단,랩/힙합,2016.10.10,(주)아이리버,8.8,15
2017,11,The Red Summer - Summer Mini Album,Red Velvet (레드벨벳),댄스,2017.07.09,(주)아이리버,8.1,5
2017,11,CELEBRATE,하이라이트(Highlight),댄스,2017.10.16,로엔 엔터테인먼트,9.5,6
2017,11,Be Ordinary,황치열,발라드,2017.06.13,(주)엔에이치엔벅스,8.5,7
2017,11,CALLING YOU,하이라이트(Highlight),댄스,2017.05.29,로엔 엔터테인먼트,9.5,7
