노선명,항공사,출발지,출발국,도착지,도착국,검수,2016.6,2018.5,상태,비고,운항 횟수,운항_2016,운항_2017,운항_2018,운항_2016.12,운항_2017.1,운항_2017.2,운항_2017.12,운항_2018.1,운항_2018.2,운항_2016겨울,운항_2017겨울,운항_겨울 총합,운항_2017.3,운항_2017.4,운항_2017.5,운항_2018.3,운항_2018.4,운항_2018.5,운항_2017봄,운항_2018봄,운항_봄 총합,운항_2016.6,운항_2016.7,운항_2016.8,운항_2017.6,운항_2017.7,운항_2017.8,운항_2016여름,운항_2017여름,운항_여름 총합,운항_2016.9,운항_2016.10,운항_2016.11,운항_2017.9,운항_2017.10,운항_2017.11,운항_2016가을,운항_2017가을,운항_가을 총합,운송량,운송량_2016,운송량_2017,운송량_2018,운송량_2016.12,운송량_2017.1,운송량_2017.2,운송량_2017.12,운송량_2018.1,운송량_2018.2,운송량_2016겨울,운송량_2017겨울,운송량_겨울 총합,운송량_2017.3,운송량_2017.4,운송량_2017.5,운송량_2018.3,운송량_2018.4,운송량_2018.5,운송량_2017봄,운송량_2018봄,운송량_봄총합,운송량_2016.6,운송량_2016.7,운송량_2016.8,운송량_2017.6,운송량_2017.7,운송량_2017.8,운송량_2016여름,운송량_2017여름,운송량_여름 총합,운송량_2016.9,운송량_2016.10,운송량_2016.11,운송량_2017.9,운송량_2017.10,운송량_2017.11,운송량_2016가을,운송량_2017가을,운송량_가을 총합
HY8615,Uzbekistan Airways,UGC,UZB,DME,RUS,O,O,O,완료,2017.12.20. 하루 운항,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,150,0,0,0,0,150,0,0,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HY8619,Uzbekistan Airways,NMA,UZB,DME,RUS,O,O,O,완료,2017.08.28. 2017.10.15. 2017.12.18. 운항,3,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,450,0,450,0,0,0,0,150,0,0,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,150,150,0,0,0,0,150,0,0,150,150
HY8649,Uzbekistan Airways,TAS,UZB,KZN,RUS,O,O,O,완료,2017.08.24. 2017.08.31 운항,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,380,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,380,380,0,0,0,0,0,0,0,0,0
HY8717,Uzbekistan Airways,TAS,UZB,DYU,TJK,O,O,O,완료,2018.03.08. 하루 운항,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HY8718,Uzbekistan Airways,DYU,TJK,TAS,UZB,O,O,O,완료,2018.03.08. 하루 운항,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HY8721,Uzbekistan Airways,TAS,UZB,TSE,KAZ,O,O,O,완료,2018.03.14. 하루 운항//대통령 전세기로 추정,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HY8722,Uzbekistan Airways,TSE,KAZ,TAS,UZB,O,O,O,완료,2018.03.14. 하루 운항,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HY8779,Uzbekistan Airways,TAS,UZB,FRU,KGZ,O,O,O,완료,2017.09.06. 하루 운항,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,150,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,150,150
HY8780,Uzbekistan Airways,FRU,KGZ,TAS,UZB,O,O,O,완료,2017.09.06 하루 운항,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,150,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,150,150
IK418,Pegas Fly,KQT,TJK,ZIA,RUS,O,O,O,완료,2018.05.01 이후 운영 안함,16,0,1,15,0,0,0,1,0,0,0,1,1,0,0,0,0,14,1,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3024,0,189,2835,0,0,0,189,0,0,0,189,189,0,0,0,0,2646,189,0,2835,2835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IK420,Pegas Fly,LBD,TJK,ZIA,RUS,O,O,O,완료,2018.04.29 이후 운영 안함,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512,0,0,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,1512,0,0,1512,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J2218,AZAL Azerbaijan Airlines,SCO,KAZ,GYD,AZE,O,O,O,완료,2017.12.01. 이후 폐선,85,34,51,0,3,0,0,1,0,0,3,1,4,0,0,1,0,0,0,1,0,1,8,7,12,5,4,8,27,17,44,2,0,2,0,2,30,4,32,36,7506,2376,5130,0,298,0,0,114,0,0,298,114,412,0,0,50,0,0,0,50,0,50,500,514,760,270,220,604,1774,1094,2868,164,0,140,0,228,3644,304,3872,4176
J25020,AZAL Azerbaijan Airlines,TSE,KAZ,GYD,AZE,O,O,O,완료,2018.03.25. 하루 운항,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,237,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KC101,Air Astana,TSE,KAZ,KBP,UKR,O,O,O,완료,,93,0,61,32,0,0,0,9,6,8,0,23,23,0,0,0,9,8,1,0,18,18,0,0,0,9,9,9,0,27,27,0,0,0,9,8,8,0,25,25,12591,0,8518,4073,0,0,0,1026,735,878,0,2639,2639,0,0,0,1128,1184,148,0,2460,2460,0,0,0,1332,1281,1332,0,3945,3945,0,0,0,1332,1184,1031,0,3547,3547
KC103,Air Astana,TSE,KAZ,KBP,UKR,O,O,O,완료,,149,0,90,59,0,0,0,13,13,12,0,38,38,0,0,0,13,9,12,0,34,34,0,0,0,12,13,13,0,38,38,0,0,0,13,13,13,0,39,39,15983,0,9801,6182,0,0,0,1261,1261,1164,0,3686,3686,0,0,0,1312,1077,1368,0,3757,3757,0,0,0,1368,1465,1465,0,4298,4298,0,0,0,1516,1465,1261,0,4242,4242
KC109,Air Astana,ALA,KAZ,FRU,KGZ,O,O,O,완료,,611,172,319,120,23,28,25,27,30,19,76,76,152,25,23,24,20,25,26,72,71,143,27,26,28,30,29,28,81,87,168,24,16,28,28,27,25,68,80,148,80961,21225,43266,16470,3357,3918,3102,3680,3913,2644,10377,10237,20614,2814,2651,2608,2801,3565,3547,8073,9913,17986,2888,2791,3036,4376,4278,4096,8715,12750,21465,3137,1825,4191,4146,3977,3620,9153,11743,20896
KC1090,Air Astana,ALA,KAZ,FRU,KGZ,O,O,O,완료,2017.06.15. 2017.06.24. 2017.08.07. ,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,3,0,0,0,0,0,0,0,0,0,411,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,97,0,411,411,0,0,0,0,0,0,0,0,0
KC110,Air Astana,FRU,KGZ,ALA,KAZ,O,O,O,완료,,614,174,319,121,24,29,26,28,29,19,79,76,155,24,22,25,18,27,28,71,73,144,28,25,28,30,30,28,81,88,169,26,15,28,29,26,22,69,77,146,81403,21539,43146,16718,3454,4015,3199,3777,3816,2713,10668,10306,20974,2717,2554,2705,2607,3841,3741,7976,10189,18165,2985,2694,3087,4376,4375,4045,8766,12796,21562,3331,1797,4191,4243,3880,3260,9319,11383,20702
KC111,Air Astana,ALA,KAZ,GYD,AZE,O,O,O,완료,,344,113,168,63,13,12,12,14,13,12,37,39,76,14,12,13,12,13,13,39,38,77,17,18,18,17,18,17,53,52,105,17,17,13,15,11,13,47,39,86,34152,11121,16634,6397,1290,1193,1215,1409,1261,1215,3698,3885,7583,1387,1164,1261,1266,1261,1394,3812,3921,7733,1649,1746,1775,1678,1746,1649,5170,5073,10243,1649,1649,1363,1524,1096,1312,4661,3932,8593
KC113,Air Astana,TSE,KAZ,GYD,AZE,O,O,O,완료,,45,15,13,17,0,0,1,0,0,1,1,1,2,0,0,0,1,2,13,0,16,16,3,6,1,2,4,4,10,10,20,3,1,1,0,2,0,5,2,7,4518,1506,1363,1649,0,0,97,0,0,97,97,97,194,0,0,0,97,194,1261,0,1552,1552,291,582,97,194,388,388,970,970,1940,291,148,97,0,296,0,536,296,832
KC119,Air Astana,TSE,KAZ,TBS,GEO,O,O,O,완료,,231,43,140,48,4,3,6,14,13,9,13,36,49,8,9,9,7,7,12,26,26,52,5,6,9,17,17,18,20,52,72,8,7,4,17,10,12,19,39,58,24121,5528,13784,4809,439,291,582,1358,1312,873,1312,3543,4855,878,873,873,781,679,1164,2624,2624,5248,485,735,1332,1751,1649,1746,2552,5146,7698,1184,965,388,1649,970,1164,2537,3783,6320
KC123,Air Astana,TSE,KAZ,TAS,UZB,O,O,O,완료,,69,8,25,36,5,4,4,5,11,3,13,19,32,0,1,1,2,3,17,2,22,24,0,0,0,0,1,0,0,1,1,0,1,2,7,1,1,3,9,12,8670,1031,3328,4311,587,388,559,740,1646,411,1534,2797,4331,0,97,97,314,291,1649,194,2254,2448,0,0,0,0,166,0,0,166,166,0,148,296,1036,97,148,444,1281,1725
KC124,Air Astana,TAS,UZB,TSE,KAZ,O,O,O,완료,,77,10,31,36,7,7,6,5,12,3,20,20,40,1,1,0,2,2,17,2,21,23,0,0,0,1,1,0,0,2,2,0,1,2,7,1,1,3,9,12,9446,1225,3910,4311,781,679,753,740,1743,411,2213,2894,5107,97,97,0,314,194,1649,194,2157,2351,0,0,0,97,166,0,0,263,263,0,148,296,1036,97,148,444,1281,1725
KC127,Air Astana,ALA,KAZ,TAS,UZB,O,O,O,완료,,640,177,314,149,24,26,24,31,30,27,74,88,162,26,25,27,31,30,31,78,92,170,26,25,27,26,26,26,78,78,156,26,25,24,25,27,25,75,77,152,76721,19859,36439,20423,2779,3157,2564,4431,4315,4469,8500,13215,21715,2580,2862,2934,4003,3884,3752,8376,11639,20015,2912,2536,3114,2997,2726,2573,8562,8296,16858,2717,2476,3325,2798,3305,3512,8518,9615,18133
KC128,Air Astana,TAS,UZB,ALA,KAZ,O,O,O,완료,,637,179,308,150,25,26,24,30,61,28,75,119,194,27,25,27,0,30,31,79,61,140,26,26,27,26,26,26,79,78,157,26,25,24,22,24,25,75,71,146,76448,20053,35806,20589,2876,3157,2564,4283,8318,4635,8597,17236,25833,2677,2862,2934,0,3884,3752,8473,7636,16109,2912,2633,3114,2997,2726,2573,8659,8296,16955,2717,2476,3325,2507,3014,3512,8518,9033,17551
KC131,Air Astana,ALA,KAZ,DYU,TJK,O,O,O,완료,,410,122,202,86,17,17,16,17,18,16,50,51,101,18,16,18,17,17,18,52,52,104,17,18,18,17,17,18,53,52,105,17,17,18,16,16,16,52,48,100,48912,15183,22928,10801,2329,2084,1990,1889,2236,2042,6403,6167,12570,2131,1603,1797,2210,2312,2001,5531,6523,12054,1882,2170,1979,1838,1904,1950,6031,5692,11723,2088,2380,2355,1770,1765,2207,6823,5742,12565
KC132,Air Astana,DYU,TJK,ALA,KAZ,O,O,O,완료,,402,121,195,86,17,16,16,17,18,16,49,51,100,17,16,18,17,17,18,51,52,103,17,18,17,16,17,18,52,51,103,17,17,18,16,12,16,52,44,96,48049,15035,22213,10801,2329,1958,1990,1889,2236,2042,6277,6167,12444,2005,1603,1797,2210,2312,2001,5405,6523,11928,1882,2170,1831,1763,1904,1950,5883,5617,11500,2088,2380,2355,1770,1377,2207,6823,5354,12177
KC135,Air Astana,ALA,KAZ,LED,RUS,O,O,O,완료,,658,195,342,121,27,26,24,31,31,28,77,90,167,27,26,26,28,17,17,79,62,141,22,31,30,30,31,30,83,91,174,29,31,25,30,31,30,85,91,176,109468,32359,57523,19586,4276,4299,3879,4880,5334,4222,12454,14436,26890,4107,4495,4654,4501,2656,2873,13256,10030,23286,3657,5257,5374,5357,5553,5358,14288,16268,30556,4820,4977,3998,5030,5220,4691,13795,14941,28736
KC137,Air Astana,TSE,KAZ,LED,RUS,O,O,O,완료,,589,125,321,143,15,22,20,31,31,28,57,90,147,22,21,23,31,27,26,66,84,150,12,23,17,30,31,31,52,92,144,21,22,15,30,31,29,58,90,148,65165,12941,35996,16228,1710,2742,2009,3160,3007,2716,6461,8883,15344,2236,2088,2231,3262,3537,3706,6555,10505,17060,1164,2690,1649,3981,4078,4180,5503,12239,17742,2139,2134,1455,3267,3211,2813,5728,9291,15019
KC139,Air Astana,ALA,KAZ,TBS,GEO,O,O,O,완료,,327,92,172,63,13,13,12,13,14,12,38,39,77,14,13,13,11,13,13,40,37,77,13,14,13,17,17,17,40,51,91,13,13,13,17,13,13,39,43,82,39262,11544,21274,6444,1290,1472,1164,1261,1558,1164,3926,3983,7909,1467,1698,1663,1200,1261,1261,4828,3722,8550,1656,2081,1778,2290,2519,2516,5515,7325,12840,1720,1700,1319,2255,1657,1312,4739,5224,9963
KC141,Air Astana,ALA,KAZ,TBS,GEO,O,O,O,완료,,238,73,121,44,8,9,8,8,9,8,25,25,50,8,8,9,9,9,9,25,27,52,9,13,13,12,14,14,35,40,75,13,9,8,13,9,9,30,31,61,29334,8994,15276,5064,776,873,834,925,1108,878,2483,2911,5394,907,805,1193,975,1179,924,2905,3078,5983,1077,1905,1858,1719,2072,2072,4840,5863,10703,1443,1159,776,1741,1182,953,3378,3876,7254
KC149,Air Astana,ALA,KAZ,KZN,RUS,O,O,O,완료,,132,55,46,31,7,6,6,7,7,8,19,22,41,3,4,2,4,5,7,9,16,25,12,7,12,3,3,3,31,9,40,6,4,7,3,3,3,17,9,26,13483,5517,4724,3242,730,662,582,679,730,776,1974,2185,4159,291,388,194,439,485,812,873,1736,2609,1164,708,1215,371,291,291,3087,953,4040,582,388,730,291,342,342,1700,975,2675
KC151,Air Astana,TSE,KAZ,FRU,KGZ,O,O,O,완료,,202,73,77,52,9,10,11,12,17,13,30,42,72,5,6,2,4,6,12,13,22,35,13,9,11,2,7,6,33,15,48,13,8,10,10,1,5,31,16,47,20209,7201,7742,5266,942,1021,1067,1215,1820,1312,3030,4347,7377,485,651,194,388,582,1164,1330,2134,3464,1261,924,1067,245,679,582,3252,1506,4758,1261,776,970,1021,97,485,3007,1603,4610
KC152,Air Astana,FRU,KGZ,TSE,KAZ,O,O,O,완료,,294,86,138,70,12,12,12,17,17,14,36,48,84,12,10,13,14,12,13,35,39,74,14,13,13,13,12,11,40,36,76,13,10,11,13,7,6,34,26,60,29133,8462,13659,7012,1233,1215,1164,1700,1820,1409,3612,4929,8541,1164,1039,1261,1358,1164,1261,3464,3783,7247,1358,1312,1261,1312,1164,1067,3931,3543,7474,1261,970,1067,1312,679,582,3298,2573,5871
KC153,Air Astana,ALA,KAZ,LED,RUS,O,O,O,완료,,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,13,14,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999,0,0,4999,0,0,0,0,0,0,0,0,0,0,0,0,475,2111,2413,0,4999,4999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KC207,Air Astana,TSE,KAZ,DXB,UAE,O,O,O,완료,,419,98,214,107,15,19,16,21,22,20,50,63,113,17,17,18,22,22,21,52,65,117,12,14,13,17,18,17,39,52,91,13,16,15,17,18,19,44,54,98,63336,14431,32418,16487,2169,2812,2317,3233,3411,2960,7298,9604,16902,2859,2563,2664,3473,3535,3108,8086,10116,18202,1776,2072,1924,2516,2664,2516,5772,7696,13468,1924,2368,2198,2516,2758,3000,6490,8274,14764
KC2070,Air Astana,TSE,KAZ,DXB,UAE,O,O,O,완료,2017.03.18. 하루 운항,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,148,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,148,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KC209,Air Astana,TSE,KAZ,ICN,KOR,O,O,O,완료,,149,30,75,44,4,5,4,9,9,8,13,26,39,4,4,5,9,8,10,13,27,40,4,4,5,4,7,9,13,20,33,4,4,5,7,9,8,13,24,37,29408,6405,14559,8444,835,944,892,1836,1779,1442,2671,5057,7728,721,835,1115,1722,1556,1945,2671,5223,7894,892,721,1115,892,1219,1551,2728,3662,6390,835,892,1115,1333,1779,1442,2842,4554,7396
KC215,Air Astana,TSE,KAZ,AYT,TUR,O,O,O,완료,,89,38,48,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,3,4,9,14,13,12,17,17,36,46,82,2,0,0,1,0,0,2,1,3,14612,6290,7824,498,0,0,0,0,0,0,0,0,0,0,0,166,0,0,498,166,498,664,1494,2324,2140,1992,2750,2750,5958,7492,13450,332,0,0,166,0,0,332,166,498
KC217,Air Astana,TSE,KAZ,OVB,RUS,O,O,O,완료,,456,64,255,137,5,0,15,28,25,24,20,77,97,18,16,18,27,30,31,52,88,140,17,18,9,29,30,30,44,89,133,0,8,7,28,19,24,15,71,86,45474,6463,25314,13697,587,0,1506,2869,2731,2430,2093,8030,10123,1746,1552,1746,2619,2910,3007,5044,8536,13580,1649,1746,975,2966,2961,2910,4370,8837,13207,0,776,730,2767,1912,2379,1506,7058,8564
KC223,Air Astana,TSE,KAZ,CDG,FRA,O,O,O,완료,,287,86,153,48,10,12,12,13,13,9,34,35,69,12,13,13,9,9,8,38,26,64,13,14,13,13,13,13,40,39,79,13,13,10,13,13,13,36,39,75,47927,14447,25455,8025,1717,1992,1992,2158,2158,1551,5701,5867,11568,1992,2158,2158,1494,1494,1328,6308,4316,10624,2158,2324,2215,2158,2158,2158,6697,6474,13171,2158,2158,1717,2158,2158,2215,6033,6531,12564
KC227,Air Astana,TSE,KAZ,PEK,CHN,O,O,O,완료,,341,91,175,75,13,12,12,13,14,12,37,39,76,13,13,12,14,17,18,38,49,87,12,13,14,17,18,18,39,53,92,12,14,13,17,17,13,39,47,86,50667,13446,25965,11256,1924,1776,1794,1924,2072,1776,5494,5772,11266,1924,1971,1776,2072,2516,2820,5671,7408,13079,1776,1924,2072,2516,2664,2664,5772,7844,13616,1776,2072,1902,2516,2516,1924,5750,6956,12706
KC231,Air Astana,TSE,KAZ,BKK,THA,O,O,O,완료,,304,79,143,82,17,18,16,15,18,16,51,49,100,11,9,9,18,16,14,29,48,77,9,9,8,8,12,14,26,34,60,9,10,17,9,9,13,36,31,67,59413,14938,27956,16519,3677,3843,3454,3174,4014,3568,10974,10756,21730,2396,1950,1722,3786,2827,2324,6068,8937,15005,1494,1494,1328,1328,1992,2324,4316,5644,9960,1494,1888,3563,1494,1608,2671,6945,5773,12718
KC2310,Air Astana,TSE,KAZ,BKK,THA,O,O,O,완료,2018.01.07. 이후 기록 없음,7,2,3,2,2,1,0,2,2,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504,389,669,446,389,223,0,446,446,0,612,892,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KC241,Air Astana,TSE,KAZ,DEL,IND,O,O,O,완료,,91,0,52,39,0,0,0,8,9,8,0,25,25,0,0,0,9,8,5,0,22,22,0,0,0,0,9,9,0,18,18,0,0,0,8,9,9,0,26,26,13468,0,7696,5772,0,0,0,1184,1332,1184,0,3700,3700,0,0,0,1332,1184,740,0,3256,3256,0,0,0,0,1332,1332,0,2664,2664,0,0,0,1184,1332,1332,0,3848,3848
KC249,Air Astana,TSE,KAZ,DEL,IND,O,O,O,완료,,48,0,27,21,0,0,0,5,4,4,0,13,13,0,0,0,4,5,4,0,13,13,0,0,0,0,5,4,0,9,9,0,0,0,4,5,4,0,13,13,6186,0,3129,3057,0,0,0,740,592,592,0,1924,1924,0,0,0,592,740,541,0,1873,1873,0,0,0,0,485,388,0,873,873,0,0,0,388,536,592,0,1516,1516
KC251,Air Astana,ALA,KAZ,IKA,IRI,O,O,O,완료,,298,76,165,57,11,10,10,17,14,11,31,42,73,13,12,13,14,9,9,38,32,70,1,12,13,13,13,14,26,40,66,13,13,13,16,17,17,39,50,89,31252,7372,17841,6039,1067,970,1021,1700,1358,1067,3058,4125,7183,1669,1572,1414,1613,873,1128,4655,3614,8269,97,1164,1261,1516,1465,1409,2522,4390,6912,1261,1261,1261,1705,1700,1700,3783,5105,8888
KC271,Air Astana,TSE,KAZ,SVX,RUS,O,O,O,완료,,28,3,12,13,1,0,0,7,6,2,1,15,16,0,2,0,4,1,0,2,5,7,0,0,0,1,0,0,0,1,1,0,0,2,0,1,1,2,2,4,4073,444,1776,1853,148,0,0,1036,837,296,148,2169,2317,0,296,0,623,97,0,296,720,1016,0,0,0,148,0,0,0,148,148,0,0,296,0,148,148,296,296,592
KC275,Air Astana,ALA,KAZ,SVO,RUS,O,O,O,완료,,164,18,104,42,9,9,8,10,8,8,26,26,52,8,9,8,9,9,8,25,26,51,0,0,0,8,10,8,0,26,26,0,1,8,9,9,8,9,26,35,26071,2691,16602,6778,1350,1350,1256,1527,1262,1202,3956,3991,7947,1262,1332,1184,1332,1550,1432,3778,4314,8092,0,0,0,1184,1822,1449,0,4455,4455,0,148,1193,1580,1441,1215,1341,4236,5577
KC277,Air Astana,TSE,KAZ,PEK,CHN,O,O,O,완료,2017.03.15. 하루 운항,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,148,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,148,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KC279,Air Astana,TSE,KAZ,OMS,RUS,O,O,O,완료,,79,9,43,27,3,0,0,10,8,7,3,25,28,0,0,1,9,1,2,1,12,13,2,0,1,2,4,6,3,12,15,0,1,1,9,8,3,2,20,22,8581,975,4630,2976,342,0,0,1021,878,730,342,2629,2971,0,0,148,924,148,296,148,1368,1516,194,0,97,296,439,684,291,1419,1710,0,97,97,924,776,342,194,2042,2236
KC287,Air Astana,TSE,KAZ,URC,CHN,O,O,O,완료,,446,140,261,45,17,18,17,12,2,16,52,30,82,21,24,25,14,5,8,70,27,97,22,20,22,25,22,26,64,73,137,20,21,18,26,24,21,59,71,130,74445,22760,44463,7222,2861,2988,2822,1728,345,2662,8671,4735,13406,3486,3966,4096,2288,776,1151,11548,4215,15763,3508,3254,3829,4096,4585,5063,10591,13744,24335,3014,3324,2970,4325,3894,3414,9308,11633,20941
KC401,Air Astana,ALA,KAZ,KBP,UKR,O,O,O,완료,,487,124,261,102,22,22,20,22,22,20,64,64,128,22,22,22,22,20,18,66,60,126,12,16,17,21,22,23,45,66,111,17,18,22,21,22,22,57,65,122,74172,18873,39458,15841,3208,3349,3071,3343,3582,3053,9628,9978,19606,3365,3327,3412,3520,2991,2695,10104,9206,19310,1776,2477,2547,3095,3318,3466,6800,9879,16679,2656,2866,3343,3170,3299,3243,8865,9712,18577
KC405,Air Astana,ALA,KAZ,KBP,UKR,O,O,O,완료,,219,76,104,39,9,9,8,9,8,8,26,25,51,9,8,9,9,9,5,26,23,49,8,11,14,9,9,8,33,26,59,13,13,8,9,9,8,34,26,60,32973,11505,15665,5803,1310,1459,1240,1363,1184,1184,4009,3731,7740,1357,1184,1332,1332,1332,771,3873,3435,7308,1162,1752,2190,1332,1332,1184,5104,3848,8952,1924,1905,1262,1388,1310,1184,5091,3882,8973
KC869,Air Astana,GUW,KAZ,IST,TUR,O,O,O,완료,,207,60,104,43,9,9,8,9,9,8,26,26,52,9,8,9,9,8,9,26,26,52,8,9,9,9,8,9,26,26,52,9,8,8,9,9,8,25,26,51,30392,8638,15234,6520,1266,1332,1096,1332,1332,1184,3694,3848,7542,1310,1184,1332,1363,1309,1332,3826,4004,7830,1184,1332,1244,1332,1184,1288,3760,3804,7564,1310,1162,1140,1319,1341,1184,3612,3844,7456
KC871,Air Astana,ALA,KAZ,SVO,RUS,O,O,O,완료,,565,196,260,109,22,22,20,21,23,20,64,64,128,23,20,23,22,21,23,66,66,132,30,31,31,22,21,23,92,66,158,30,30,22,21,22,22,82,65,147,92479,31375,43309,17795,3660,3530,3224,3335,3948,3100,10414,10383,20797,3416,3288,3965,3676,3186,3885,10669,10747,21416,4785,4894,4684,3911,3855,4245,14363,12011,26374,4751,4832,3769,3465,3670,3405,13352,10540,23892
KC873,Air Astana,TSE,KAZ,SVO,RUS,O,O,O,완료,,726,213,363,150,30,31,28,30,30,28,89,88,177,31,30,31,31,30,31,92,92,184,30,31,31,30,31,31,92,92,184,30,31,30,30,30,30,91,90,181,107815,31573,53849,22393,4440,4584,4144,4487,4389,4093,13168,12969,26137,4588,4436,4588,4588,4467,4856,13612,13911,27523,4471,4566,4619,4440,4588,4588,13656,13616,27272,4440,4588,4449,4483,4487,4436,13477,13406,26883
KC875,Air Astana,ALA,KAZ,SVO,RUS,O,O,O,완료,,728,212,365,151,31,31,28,31,31,28,90,90,180,31,30,31,31,30,31,92,92,184,29,31,30,30,31,31,90,92,182,30,31,30,30,31,30,91,91,182,131657,39173,66641,25843,5376,5424,5062,5568,5272,4937,15862,15777,31639,5443,5373,5598,5380,4968,5286,16414,15634,32048,5575,6101,5693,5910,6025,5985,17369,17920,35289,5467,5835,5126,5563,5505,5185,16428,16253,32681
KC887,Air Astana,ALA,KAZ,PEK,CHN,O,O,O,완료,,558,152,278,128,22,23,20,22,22,20,65,64,129,22,21,22,25,30,31,65,86,151,21,22,22,22,22,22,65,66,131,22,22,21,30,31,21,65,82,147,85111,23029,42905,19177,3286,3739,3312,3334,3256,2960,10337,9550,19887,3326,3139,3420,3731,4518,4712,9885,12961,22846,3042,3358,3427,3283,3234,3256,9827,9773,19600,3287,3303,3326,4844,4863,3155,9916,12862,22778
